web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station 
,03/04/2023,15/04/2023,22/04/2023,1 225,1 225,APPARTEMENT 3 personnes - 2 pièces-3 personnes Vue Mer,SOWELL Family Le Grau du Roi,3 Adultes, 30240 LE GRAU DU ROI,,15,sowell-family-le-grau-du-roi-94883,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,1 470,1 225,APPARTEMENT 4 personnes - 2 pièces- 4 personnes,SOWELL Family Le Grau du Roi,4 Adultes, 30240 LE GRAU DU ROI,,15,sowell-family-le-grau-du-roi-94883,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,1 610,1 610,APPARTEMENT 4 personnes - 2 pièces- 4 personnes Vue Mer,SOWELL Family Le Grau du Roi,4 Adultes, 30240 LE GRAU DU ROI,,15,sowell-family-le-grau-du-roi-94883,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,819,819,STUDIO 4 personnes - PREMIUM ST4PT,,4 Adultes, 30240 LE GRAU DU ROI,,15,club-belambra-les-salins-94191,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,910,910,STUDIO 4 personnes - CLASSIQUE ST4PB,,4 Adultes, 30240 LE GRAU DU ROI,,15,club-belambra-les-salins-94191,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,1 092,1 092,APPARTEMENT 6 personnes - PREMIUM 2P6PDT,,6 Adultes, 30240 LE GRAU DU ROI,,15,club-belambra-les-salins-94191,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,350,252,MOBILHOME 5 personnes - Cosy 2 chambres Climatisé (I52C),Domaine Résidentiel de Plein Air Le Neptune,4 Adultes, 66700 ARGELES,,15,domaine-residentiel-de-plein-air-le-neptune-76748,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,357,256,MOBILHOME 4 personnes - Cosy 2 chambres Climatisé (I42C),Domaine Résidentiel de Plein Air Le Neptune,4 Adultes, 66700 ARGELES,,15,domaine-residentiel-de-plein-air-le-neptune-76748,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,371,266,MOBILHOME 6 personnes - Cosy 2 chambres Climatisé (I62C),Domaine Résidentiel de Plein Air Le Neptune,4 Adultes, 66700 ARGELES,,15,domaine-residentiel-de-plein-air-le-neptune-76748,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,399,287,MOBILHOME 6 personnes - Cosy 3 chambres Climatisé (I63C),Domaine Résidentiel de Plein Air Le Neptune,6 Adultes, 66700 ARGELES,,15,domaine-residentiel-de-plein-air-le-neptune-76748,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,259,169,MOBILHOME 4 personnes - LOISIRS,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,319,189,MOBILHOME 8 personnes - FEERIQUE,Camping des Albères,8 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,199,199,CHALET 2 personnes,Camping des Albères,2 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,199,199,TENTE TOILE ET BOIS 5 personnes - NATURA,Camping des Albères,5 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,199,199,TENTE 4 personnes - Maori,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"338,57",237,MOBILHOME 4 personnes - Loisirs 3 Pièces 4 Personnes Climatisé + TV,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"347,89",247,MOBILHOME 6 personnes - Passion 3 Pièces 4/6 Personnes Climatisé + TV,Camping des Albères,6 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,249,249,CHALET 4 personnes,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"367,14",257,MOBILHOME 8 personnes - Féérique 4 Pièces 6/8 Personnes Climatisé + TV,Camping des Albères,8 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,279,279,MOBILHOME 6 personnes - PASSION,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,299,299,MOBILHOME 4 personnes - Gamme Loisirs,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"737,21",317,MOBILHOME 4 personnes - Duo Premium 3 Pièces 4 Personnes Jacuzzi + Climatisé + TV,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,319,319,MOBILHOME 4 personnes - DUO,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,339,339,MOBILHOME 8 personnes - FEERIQUE,Camping des Albères,6 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"882,22",397,MOBILHOME 6 personnes - Trio Premium 4 Pièces 6 Personnes Jacuzzi + Climatisé + TV,Camping des Albères,6 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,499,499,MOBILHOME 4 personnes - PREMIUM JACUZZI,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,509,509,MOBILHOME 8 personnes - QUATTRO,Camping des Albères,8 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,599,599,MOBILHOME 6 personnes - PREMIUM JACUZZI,Camping des Albères,6 Adultes, 66740 LAROQUE DES ALBERES,,16,camping-des-alberes-77482,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,375,189,MOBILHOME 6 personnes - 2 chambres,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,476,199,MOBILHOME 6 personnes - 3 chambres,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,149,149,MOBILHOME 6 personnes - 3 Chambres,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,149,149,MOBILHOME 6 personnes - 3 chambres,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,199,199,MOBILHOME 6 personnes,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,199,199,MOBILHOME 6 personnes - 2 chambres 4/6 places,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,199,199,MOBILHOME 6 personnes - 2 chambres 4/6 places,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"395,81","245,40",MOBILHOME 6 personnes - Evasion 3 Pièces 4/6 Personnes + TV,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"415,16","257,40",MOBILHOME 6 personnes - Loisir 4 Pièces 6 Personnes + TV,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"323,20","259,20",MOBILHOME 4 personnes - Cocoon 4 personnes 2 chambres 23m²,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"323,20","259,20",MOBILHOME 4 personnes - Cocoon 4 personnes 2 chambres 23m²,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"323,20","259,20",MOBILHOME 4 personnes - Cocoon 4 personnes 2 chambres 23m²,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,345,276,MOBILHOME 6 personnes - Mh Evasion+ 6P 2CH 28m² Merc,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,345,276,MOBILHOME 6 personnes - Mh Evasion+ 6P 2CH 28m² Sam,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,345,276,MOBILHOME 6 personnes - Evasion 6 personnes 2 chambres 28m²,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,450,360,MOBILHOME 5 personnes - Loisir+ 8 personnes 3 chambres 30m²,Camping Le Clos Virgile,5 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,450,360,MOBILHOME 8 personnes - Loisir+ 8 personnes 3 chambres 30m²,Camping Le Clos Virgile,8 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,450,360,MOBILHOME 8 personnes - Loisir+ 8 personnes 3 chambres 34m²,Camping Le Clos Virgile,8 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,450,360,MOBILHOME 8 personnes - Loisir+ 8 personnes 3 chambres 30m²,Camping Le Clos Virgile,8 Adultes, 34410 SERIGNAN,,16,camping-le-clos-virgile-78527,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,365,259,MOBILHOME 6 personnes - Climatisation + TV,Camping Les Salisses,4 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,435,289,MOBILHOME 8 personnes - Climatisation + TV,Camping Les Salisses,6 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,199,199,MOBILHOME 8 personnes - 3 Chambres,Camping Les Salisses,6 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"394,55",217,MOBILHOME 6 personnes - 3 Pièces 4/6 Personnes Climatisé + TV,Camping Les Salisses,4 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"376,45","233,40",MOBILHOME 8 personnes - 4 Pièces 6/8 Personnes Climatisé + TV,Camping Les Salisses,6 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,410,287,MOBILHOME 8 personnes,Camping Les Salisses,8 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,299,299,MOBILHOME 8 personnes - 6/8 Places 3 Chambres (Clim TV),Camping Les Salisses,6 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,365,365,MOBILHOME 6 personnes - Confort 6 Personnes (TV-Climatisation),Camping Les Salisses,6 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,435,435,MOBILHOME 8 personnes - Confort 8 Personnes (TV-Climatisation),Camping Les Salisses,8 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,553,475,MOBILHOME 6 personnes - IRM 2 chambres,Camping Les Salisses,4 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,579,579,MOBILHOME 4 personnes,Camping Les Salisses,2 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,579,579,MOBILHOME 6 personnes,Camping Les Salisses,4 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,629,629,MOBILHOME 8 personnes,Camping Les Salisses,6 Adultes, 34450 VIAS,,16,camping-les-salisses-76793,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,149,149,MOBILHOME 5 personnes - 2 chambres 4/5 places,Village-club Les Sables d'Or,4 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,159,159,MOBILHOME 5 personnes - 2 Chambres,Village-club Les Sables d'Or,4 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,169,169,MOBILHOME 7 personnes - 3 chambres,Village-club Les Sables d'Or,5 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"769,40","323,40",MOBILHOME 4 personnes - 4 pax standard 2 chambres,Village-club Les Sables d'Or,4 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"1 070,82","449,82",MOBILHOME 6 personnes - 6 personnes Standard 3 chambres,Village-club Les Sables d'Or,6 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"1 070,82","449,82",MOBILHOME 6 personnes - Premium 2 chambres 2sdb,Village-club Les Sables d'Or,6 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"1 301,84","546,84",MOBILHOME 6 personnes - Premium 2 chambres 2 sdb GARDEN,Village-club Les Sables d'Or,6 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"1 532,86","643,86",MOBILHOME 6 personnes - 6 personnes Premium 3 chambres 2 sdb,Village-club Les Sables d'Or,6 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"1 763,88","740,88",MOBILHOME 6 personnes - Premium 3 Chbr / 2 Sdb GARDEN,Village-club Les Sables d'Or,6 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"1 672,26","1 037,26",MOBILHOME 4 personnes - Suite Moussaillons,Village-club Les Sables d'Or,4 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"2 008,58","1 245,58",MOBILHOME 4 personnes - Suite Pirate,Village-club Les Sables d'Or,4 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"2 848,38","1 766,38",CHAMBRE 6 personnes - SUITE FLIBUSTIER,Village-club Les Sables d'Or,4 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"4 108,58","2 547,58",CHAMBRE 6 personnes - SUITE PREMIUM BOUCANIER avec jacuzzi,Village-club Les Sables d'Or,4 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"5 536,94","3 432,94",MOBILHOME 6 personnes - Suite Barbe Noire,Village-club Les Sables d'Or,6 Adultes, 34300 LE CAP D'AGDE,,16,village-club-les-sables-dor-77569,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,289,289,MOBILHOME 6 personnes - Cottage 3 chambres climatisé + TV,Camping Club Le Littoral,6 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"415,16","257,40",MOBILHOME 6 personnes - Cottage 4 Pièces 6 Personnes Climatisé + TV,Camping Club Le Littoral,6 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"354,25","266,25",MOBILHOME 4 personnes - Sumba CLASSIC Climatisé,Camping Club Le Littoral,4 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,364,273,MOBILHOME 6 personnes - Malaga CLASSIC Climatié 4/6 p,Camping Club Le Littoral,6 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"370,25","278,25",MOBILHOME 4 personnes - Sumba CONFORT Climatisé,Camping Club Le Littoral,4 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"381,50","286,50",MOBILHOME 4 personnes - Azur CONFORT Climatisé,Camping Club Le Littoral,4 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"386,25","290,25",MOBILHOME 4 personnes - Bergame CONFORT Climatisé,Camping Club Le Littoral,4 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,396,297,MOBILHOME 6 personnes - Nirvana CLASSIC Climatisé,Camping Club Le Littoral,6 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"418,25","314,25",MOBILHOME 6 personnes - Venezia CONFORT Climatisé,Camping Club Le Littoral,6 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,315,315,MOBILHOME 6 personnes - Confort 4/6 places 2 chambres,Camping Club Le Littoral,6 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"434,25","326,25",MOBILHOME 6 personnes - Bahia CONFORT Climatisé,Camping Club Le Littoral,6 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"377,17",347,MOBILHOME 6 personnes - Cottage 3 Pièces Climatisé + TV,Camping Club Le Littoral,4 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,548,411,MOBILHOME 8 personnes - Family CONFORT Climaisé,Camping Club Le Littoral,8 Adultes, 66700 ARGELES,,16,camping-club-le-littoral-76763,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"397,50","298,50",MOBILHOME 5 personnes - Florès CLASSIC climatisé,Camping Club Les Tamaris,5 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"397,50","298,50",MOBILHOME 6 personnes - Malaga CLASSIC Climatisé 4/6 p,Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"420,96","301,28",MOBILHOME 6 personnes - Cottage 3 Pièces 4/6 Personnes Climatisé + TV,Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"402,25","302,25",MOBILHOME 4 personnes - Dune CONFORT climatisé,Camping Club Les Tamaris,4 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"520,34",307,MOBILHOME 6 personnes - Cottage 4 Pièces 6 Personnes Climatisé + TV,Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,424,318,CHALET 6 personnes - Samoa CLASSIC Climatisé,Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"425,50","319,50",MOBILHOME 6 personnes - Faro CONFORT Climatisé 4/6 p,Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"434,25","326,25",MOBILHOME 6 personnes - Nirvana CLASSIC Climatisé,Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,331,331,MOBILHOME 6 personnes - 6 Places 3 Chambres (Clim TV),Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,456,342,MOBILHOME 6 personnes - Venezia CONFORT Climatisé,Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,472,354,MOBILHOME 6 personnes - Bahia CONFORT Climatisé,Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,"545,50","409,50",MOBILHOME 6 personnes - Toscane CONFORT Climatisé,Camping Club Les Tamaris,6 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,592,444,MOBILHOME 8 personnes - Family CONFORT Climatisé,Camping Club Les Tamaris,8 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,652,489,MOBILHOME 8 personnes - Tribu CONFORT Climatisé,Camping Club Les Tamaris,8 Adultes, 66420 LE BARCARES,,16,camping-club-les-tamaris-77541,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,399,299,MOBILHOME 6 personnes - avec climatisation,Camping Bleu Marine,4 Adultes, 34410 SERIGNAN,,16,camping-bleu-marine-78529,Languedoc-roussillon
,03/04/2023,22/04/2023,29/04/2023,369,369,"MOBILHOME 4 personnes - 2 chambres, 23m2 catégorie 1",Camping Bleu Marine,4 Adultes, 34410 SERIGNAN,,16,camping-bleu-marine-78529,Languedoc-roussillon
