web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,07/08/2023,19/08/2023,26/08/2023,980,980,MOBILHOME 8 personnes - Bien-être 3ch 8p Signature clim,,Camping Siblu La Pignade - Funpass inclus,8 Adultes, 17390 RONCE LES BAINS,,33,camping-siblu-la-pignade-funpass-inclus-78134,
,07/08/2023,19/08/2023,26/08/2023,994,994,MOBILHOME 8 personnes - Sérénité 3ch 8p Signature clim,,Camping Siblu La Pignade - Funpass inclus,8 Adultes, 17390 RONCE LES BAINS,,33,camping-siblu-la-pignade-funpass-inclus-78134,
,07/08/2023,19/08/2023,26/08/2023,1337,1337,MOBILHOME 8 personnes - Sérénité 3ch 8p Premium clim,,Camping Siblu La Pignade - Funpass inclus,8 Adultes, 17390 RONCE LES BAINS,,33,camping-siblu-la-pignade-funpass-inclus-78134,
,07/08/2023,16/09/2023,23/09/2023,140,140,"EMPLACEMENT - 3 personnes + 1 voiture, accès Wifi, sanitaires, eau chaude, WC, douches",,,, 17132 MESCHERS SUR GIRONDE,,37,camping-la-plage-82583,
,07/08/2023,16/09/2023,23/09/2023,350,350,MOBILHOME 4 personnes - GAMME MOYENNE,,,4 Adultes, 17132 MESCHERS SUR GIRONDE,,37,camping-la-plage-82583,
,07/08/2023,16/09/2023,23/09/2023,390,390,MOBILHOME 4 personnes - GAMME CONFORT,,,4 Adultes, 17132 MESCHERS SUR GIRONDE,,37,camping-la-plage-82583,
,07/08/2023,18/11/2023,25/11/2023,420,420,MOBILHOME 4 personnes - COSY,,Naturéo Resort,4 Adultes, 40510 SEIGNOSSE,,46,natureo-resort-78510,
,07/08/2023,18/11/2023,25/11/2023,420,420,MOBILHOME 4 personnes - MH COSY 2ch 4p,,Naturéo Resort,4 Adultes, 40510 SEIGNOSSE,,46,natureo-resort-78510,
,07/08/2023,18/11/2023,25/11/2023,490,490,MOBILHOME 6 personnes - COSY 3 ch arrivée dimanche,,Naturéo Resort,6 Adultes, 40510 SEIGNOSSE,,46,natureo-resort-78510,
,07/08/2023,18/11/2023,25/11/2023,490,490,MOBILHOME 6 personnes - COSY 3ch,,Naturéo Resort,6 Adultes, 40510 SEIGNOSSE,,46,natureo-resort-78510,
,07/08/2023,18/11/2023,25/11/2023,490,490,MOBILHOME 6 personnes - MH COSY 3ch 6p,,Naturéo Resort,6 Adultes, 40510 SEIGNOSSE,,46,natureo-resort-78510,
,07/08/2023,18/11/2023,25/11/2023,525,525,CHALET 5 personnes - CABANE BALI,,Naturéo Resort,5 Adultes, 40510 SEIGNOSSE,,46,natureo-resort-78510,
,07/08/2023,18/11/2023,25/11/2023,525,525,CHALET 5 personnes - CABANE BALI,,Naturéo Resort,5 Adultes, 40510 SEIGNOSSE,,46,natureo-resort-78510,
,07/08/2023,18/11/2023,25/11/2023,525,525,CHALET 4 personnes - CAB. BALI  2ch,,Naturéo Resort,4 Adultes, 40510 SEIGNOSSE,,46,natureo-resort-78510,
