web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,07/10/2023,14/10/2023,220,220,CHALET 6 personnes - GITOTEL,Camping Le Verdier,6 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,220,220,MOBILHOME 4 personnes - Trigano SIRENE 2,Camping Le Verdier,4 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,220,220,MOBILHOME 4 personnes - O'Hara,Camping Le Verdier,4 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,260,260,CHALET 7 personnes - MOREA,Camping Le Verdier,7 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,320,320,CHALET 6 personnes - LIBERTY PMR,Camping Le Verdier,6 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,330,330,CARAVANE 4 personnes - Caravane pour 4,Camping Le Verdier,, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,350,350,MOBILHOME 5 personnes - VACANCIAL IRM (sans sanitaires),Camping Le Verdier,5 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,226,226,MOBILHOME 6 personnes - Sans sanitaires 4/6 PERS,Camping Le Mas Du Padre,6 Adultes, 34540 BALARUC LES BAINS,,,40,camping-le-mas-du-padre-76826,
,27/03/2023,07/10/2023,14/10/2023,226,226,MOBILHOME 4 personnes - Sans Sanitaires 4 PERS,Camping Le Mas Du Padre,4 Adultes, 34540 BALARUC LES BAINS,,,40,camping-le-mas-du-padre-76826,
,27/03/2023,07/10/2023,14/10/2023,233,233,MOBILHOME 4 personnes - 4 PERS,Camping Le Mas Du Padre,4 Adultes, 34540 BALARUC LES BAINS,,,40,camping-le-mas-du-padre-76826,
,27/03/2023,07/10/2023,14/10/2023,256,256,MOBILHOME 4 personnes - Cottage 4 PERS,Camping Le Mas Du Padre,4 Adultes, 34540 BALARUC LES BAINS,,,40,camping-le-mas-du-padre-76826,
,27/03/2023,07/10/2023,14/10/2023,256,256,MOBILHOME 6 personnes - 4/6 PERS,Camping Le Mas Du Padre,6 Adultes, 34540 BALARUC LES BAINS,,,40,camping-le-mas-du-padre-76826,
